title,text
뉴욕증시 급락 출발···다우지수 장중 900p↓,도널드 트럼프 미국 대통령이 3월31일 현지시간 백악관에서 코로나19에 대한 브리핑을 하고 있다. 사회적 거리두기를 위해 기자들은 한 좌석씩 띄워 앉아 있다. 워싱턴DC 로이터연합뉴스 서울경제 미국 뉴욕증시가 급락세로 2·4분기 첫날 거래를 시작했다. 1일 현지시간 뉴욕증시의 다우존스30 산업평균지수는 오전 9시40분 현재 전날보다 664.99포인트 3.03% 하락한 21 252.17에 거래되고 있다. 개장 직후 900포인트가량 밀렸다가 다소 낙폭을 줄인 상태다. 스탠더드앤드푸어스 S P 500지수는 79.74포인트 3.09% 내린 2 504.85에 기술주 중심의 나스닥지수는 189.94포인트 2.47% 떨어진 7 510.16에 각각 거래되고 있다. 이날 하락은 도널드 트럼프 미국 대통령이 신종 코로나바이러스 감염증 코로나19 확산에 대한 우려가 반영된 결과라는 분석이 나온다. 트럼프 대통령은 전날 오후 회견에서 “매우 매우 고통스러운 2주가 될 것”이라고 밝혔다. 유럽 주요국 증시도 약세다. 범유럽지수인 Stoxx 600지수는 3.27% 급락했다. 국제유가도 하락했다. 5월물 서부텍사스산 원유 WTI 가격은 전 거래일보다 0.83% 내린 20.31달러에 브렌트유는 4.82% 급락한 25.08달러에 움직이고 있다.
스타럭스 이탈리아 피자 브랜드 스폰티니 선 봬,스타럭스가 이탈리아 대표 피자 브랜드 ‘스폰티니 Spontini ’를 국내에 공식 선보입니디. 스타럭스는 스폰티니 이탈리아 본사와 한국 내 독점 라이선스 계약을 체결하고 오는 8일부터 강남 등 주요 상권에 신규 매장을 오픈하며 국내 첫 고객을 맞이합니다. 1953년 처음 탄생한 ‘스폰티니’는 수십년간 밀라노의 역사 속에서 슬라이스 피자의 대명사로 자리매김하며 현재는 전 세계 고객들에게 최고의 이탈리아 피자를 제공하고 있는 피자 브랜드입니다.
뉴욕증시 트럼프의 코로나19 심화 경고 하락 출발,뉴욕 연합뉴스 오진우 연합인포맥스 특파원 뉴욕증시에서 주요 지수는 1일 도널드 트럼프 미국 대통령이 신종 코로나바이러스 감염증 코로나19 상황이 심각해질 수 있다는 우려를 표한 여파로 큰 폭 하락 출발했다. 오전 9시 43분 미 동부 시각 현재 뉴욕증권거래소 NYSE 에서 다우존스 30 산업평균지수는 전장보다 626.04포인트 2.86% 하락한 21 291.12에 거래됐다. 스탠더드앤드푸어스 S P 500 지수는 전장보다 77.83포인트 3.01% 급락한 2 506.76에 기술주 중심의 나스닥 지수는 190.17포인트 2.47% 내린 7 509.93에 거래됐다. 시장은 코로나19 관련 소식과 주요 경제 지표에 촉각을 곤두세우고 있다. 트럼프 대통령은 전일 장 마감 이후 열린 기자회견에서 우리는 코로나19와의 싸움에서 매우 힘든 2주를 앞두고 있다 면서 매우 매우 고통스러운 2주가 될 것 이라고 말했다. 그는 모든 미국인이 앞에 놓인 힘든 기간을 준비하길 원한다 면서 터널의 끝에는 빛이 보일 것 이라도 했다. 백악관은 사회적 거리두기가 유지된다고 해도 미국에서 코로나19로 10만명에서 24만명의 사망자가 발생할 것이란 어두운 전망을 소개하기도 했다. 코노나19의 상황이 예상했던 것보다 더 나쁠 수 있다는 우려가 엄습하면서 투자 심리도 다시 얼어붙었다. 존스홉킨스대학의 집계에 따르면 미국 내 코로나19 확진자는 19만 명에 육박하는 수준으로 급증했다. 코로나19가 촉발할 글로벌 경기 침체에 대한 우려도 지속했다. IHS마킷이 발표한 유로존의 3월 제조업 구매관리자지수 PMI 확정치는 44.5로 92개월 내 최저치로 떨어졌다. ADP 전미고용보고서에 따르면 3월 민간부문 고용은 2만7천 명 감소를 기록했다. 월스트리트저널이 집계한 시장 전망치 12만5천 명보다는 감소 규모가 작았다. 하지만 이 수치는 3월 하순부터 본격적으로 늘어난 미국의 실업 사태를 거의 반영하지 않은 만큼 시장에 별다른 영향을 미치지는 못했다. 월가에서 신 新 채권왕 으로 불리는 유력 투자자 제프리 건들락 더블라인캐피털 최고경영자 CEO 는 3월 중순에 기록한 주가지수 저점은 경신될 것으로 장담한다 고 위협적인 전망을 했다. 그는 경제가 V자형 회복세를 보이기도 어려울 것이라고 지적했다. 이날 개장 이후에는 공급관리협회 ISM 가 발표하는 미국의 3월 제조업 PMI가 발표될 예정이다. 뉴욕 증시 전문가들은 불안정한 시장 상황이 이어질 것이라고 내다봤다. 코메르츠방크의 피터 딕슨 수석 경제학자는 안갯속을 조심스럽게 들여다보면서 상황이 얼마나 나빠질 것인지 알아보려 하지만 우리는 본질적으로 눈을 감고 비행하는 상황에 있다 면서 경제는 잘못되고 있으며 역사상 가장 큰 서든 스톱 이 될 것이란 점은 명확하다 고 우려했다. 유럽 주요국 증시도 약세다. 범유럽지수인 Stoxx 600지수는 3.27% 급락했다. 국제유가는 하락했다. 5월물 서부텍사스산 원유 WTI 가격은 전 거래일보다 0.83% 내린 20.31달러에 브렌트유는 4.82% 급락한 25.08달러에 움직였다.
파세코창문형에어컨2 출시,파세코가 지난해 선풍적인 인기를 끌었던 ‘창문형에어컨’을 초절전 인버터타입으로 업그레이드한 후속 제품 ’창문형에어컨2’를 오는 오는 13일 출시합니다. 실외기 일체형 에어컨으로 설치기사 방문 필요 없이 구매자가 택배로 받아서 창문에 직접 설치하는 창문 거치형 에어컨입니다. 방 안쪽으로 냉풍을 보내고 열기는 창문 바깥 실외로 내보내는 방식이고 삼성 정품 콤프레서를 채택해 냉방 효율은 높이고 실내 소음은 줄였다는 설명입니다. 파세코 인버터 창문형에어컨2는 에너지효율 1등급으로 구매비용의 10%를 환급 받을 수 있습니다.
2분기 첫날 뉴욕증시 급락 출발…다우지수 장중 900p↓,미국 내 코로나19 확산 주목 뉴욕 연합뉴스 이준서 특파원 미국 뉴욕증시가 급락세로 2분기 첫날 거래를 시작했다. 1일 현지시간 뉴욕증시의 다우존스30 산업평균지수는 오전 9시40분 현재 전날보다 664.99포인트 3.03% 하락한 21 252.17에 거래되고 있다. 개장 직후 900포인트가량 밀렸다가 다소 낙폭을 줄인 상태다. 스탠더드앤드푸어스 S P 500지수는 79.74포인트 3.09% 내린 2 504.85에 기술주 중심의 나스닥지수는 189.94포인트 2.47% 떨어진 7 510.16에 각각 거래되고 있다. 투자자들은 미국 내 신종 코로나바이러스 감염증 코로나19 확산에 주목하고 있다. 도널드 트럼프 미 대통령의 경고도 투자심리에 영향을 미친 것으로 보인다. 트럼프 대통령은 전날 오후 회견에서 매우 매우 고통스러운 2주가 될 것 이라고 언급한 바 있다. 코로나19 사태 속에 1분기 미국 증시는 20%대 낙폭을 기록한 바 있다. 다우지수는 23.2% S P500지수는 20.0% 하락했다.
어플라이드 머티어리얼즈 코리아 코로나19 피해 아동 지원금 기부,어플라이드머티어리얼즈 코리아가 코로나19 관련 취약계층 아동 및 가족을 지원하기 위한 모금액 1억4092만원을 초록우산어린이재단에 기부했습니다. 기부금은 어플라이드 머티어리얼즈 코리아의 ‘코로나19 극복 성금 모금’ 사내 캠페인에 자발적으로 참여한 임직원들의 모금액과 회사 자선 기금이 더해져 마련됐습니다. 기부금은 도움이 절실한 대구.경북 부산 지역을 비롯해 전국 취약계층 아동 및 가족을 돕는 초록우산어린이재단 사업에 사용됩니다. 마크 리 어플라이드 머티어리얼즈 코리아 대표는 코로나19 확산으로 어려움을 겪는 피해 지역과 취약계층 아동들에게 도움을 주는 것은 어플라이드 머티어리얼즈가 추구하는 가치와 맞닿아 있다”며 “이번 기부금이 도움의 손길이 필요한 곳에 잘 쓰이길 바란다”고 전했습니다.
‘셧다운’ 이스타항공…직원 절반 감원 검토,SUB TITLE START ㆍ“3일 1차 희망퇴직” 직원에 e메일 ㆍ전체 1683명 중 750여명이 대상 ㆍ사측 “신청자 미달 시 정리해고” ㆍ코로나 이후 항공사 첫 구조조정 SUB TITLE END 코로나19 사태로 한 달간 ‘셧다운’에 돌입한 이스타항공이 결국 직원의 절반을 구조조정하는 방안을 검토 중이다. 코로나19 확산 이후 항공사에서 대규모 정리해고가 이뤄지는 것은 이번이 처음이다. 1일 항공업계에 따르면 이스타항공은 이달 3일 1차 희망퇴직을 공고하고 구조조정을 진행한다는 내용의 e메일을 직원들에게 보냈다. 사측은 지난달 31일 열린 이스타항공 노사 간 회의에서 현재 1683명인 직원을 930여명까지 줄일 계획을 밝힌 것으로 알려졌다. 45%인 750여명의 직원이 구조조정 대상인 셈이다. 사측은 일단 조만간 두 차례에 걸쳐 희망퇴직 신청을 받은 뒤 신청자 수가 구조조정 목표치에 미치지 못할 경우 해당 인원만큼 정리해고하는 방안으로 가닥을 잡은 것으로 알려졌다. 정리해고 시점은 5월 말이 될 것으로 보인다. 이스타항공 관계자는 “아직 최종 구조조정 규모나 일시 등은 확정되지 않았다”며 “대략적인 방향을 잡고 퇴직금 등에 대해 협의 중”이라고 말했다. 이스타항공은 현재 보유 중인 항공기 23대 가운데 2대를 이미 반납했다. 8대도 리스 계약을 종료하고 반납할 예정인 것으로 알려졌다. 앞서 이스타항공은 지난달 30일 1∼2년차 수습 부기장 80여명에게 4월1일자로 계약을 해지한다는 내용을 통보하기도 했다. 이미 유동성 부족으로 임직원의 2월 급여를 40%만 지급했고 3월에는 아예 급여를 지급하지 못했다. 이스타항공뿐만 아니라 항공업계 전반이 코로나19 사태 장기화로 인한 유동성 위기에 처한 탓에 향후 이 같은 ‘감원 칼바람’이 업계 전반으로 확대되는 것은 아닌지 우려가 커지고 있다. 항공업계 관계자는 “이미 여러 차례 살릴 기회가 있었지만 정부의 유동성 지원이 적기에 이뤄지지 않은 탓에 결국 대규모 정리해고에까지 이르게 됐다”며 “향후 이스타항공과 같은 사례가 더 나올 수도 있다”고 말했다.
서울드래곤시티 꼼지락 호캉스 패키지 출시,서울드래곤시티가 안전하고 프라이빗한 아이와의 호캉스를 원하는 고객을 위해 컬러링 포스터와 색연필 세트를 증정하는 ‘꼼지락 호캉스’ 패키지를 출시합니다. 서울드래곤시티는 이번 패키지를 위해 아이들의 정서적 발달과 창의적 사고에 도움을 주는 콘텐츠를 개발하는 브랜드 ‘바오밥 성장그림’의 안나영 작가와 함께 협업한 컬러링 포스터 ‘동화도’를 처음으로 선보입니다. 동화도란 어린 왕자 이상한 나라의 앨리스 등 10편의 세계 명작 동화를 하나의 그림에 담아낸 작품으로 아이 뿐 아니라 어른들도 함께 즐길 수 있습니다. 꼼지락 호캉스 패키지는 객실 1박과 동화도 2장 12가지 색연필 세트로 구성되며 성인 2인 숙박 시 청소년 2명까지 추가 요금 없이 숙박이 가능합니다.
국립세종수목원에 뉴턴 사과나무 온다,현재 국립세종수목원에서 키우고 있는 뉴턴의 사과나무 후손나무. 산림청은 과학적 발견을 상징하고 역사성을 갖는 식물유전자원을 해외에서 도입해 증식 중이며 올해 6월 준공인 국립세종수목원 후계목정원에서 선보일 계획이라고 1일 밝혔다. 국립세종수목원에는 상징성 역사성 희귀성이 있는 식물유전자원을 수집·보전해 관람객에게 영감을 주고자 하는 후계목정원이 있다. 이야기가 있는 나무 3종은 △고이시카와식물원 일본 에서 도입돼 국립세종수목원에서 증식 중으로 뉴턴의 사과나무 △정충 정자 이 처음 발견된 은행나무 △멘델의 포도나무다. ‘뉴턴의 사과나무’는 뉴턴이 나무에서 사과가 떨어지는 것을 보고 만유인력 법칙을 발견했다는 그 사과나무의 후손이다. 은행나무는 겉씨식물에서 처음으로 정충이 발견된 나무로 양치식물과 종자식물을 연결하는 한 식물로 알려져 있다. 멘델의 포도나무는 멘델의 법칙으로 널리 알려진 멘델이 포도나무 품종을 개량 접목 해서 농민에게 보급함으로써 과학자의 능력을 사회에 환원한 좋은 사례다. 국립세종수목원 후계목정원에는 ‘대구 도동 측백나무숲 천연기념물 제1호 ’의 측백나무 안면도에서만 자생하는 먹넌출 등 천연기념물 보호수 이야기가 있는 나무 등의 식물 유전자원 27종이 있다. 먹넌출은 안면도에서만 자생하는 종으로 가지에 먹칠한 것 같이 보인다고 해서 붙은 이름이다. 이재원 단장은 “관람객들은 국립세종수목원 후계목정원에서 해외에서 도입된 식물 유전자원을 포함한 우리나라 천연기념물인 식물의 다양한 이야기를 만날 수 있다”고 말했다.
지방 소방관 5만2500명 국가직 전환…뭐가 달라지나,머니투데이 황국상 기자 전체 소방관 5만3200명의 99% 규모 광역 초월한 국가적 대응 가능 대구 뉴스1 공정식 기자 전국 5만2516명의 지방직 소방공무원이 국가직으로 전환된 1일 대구북부소방서 칠성119안전센터 소방차고에서 출동을 다녀온 소방관들이 방화복 등 개인 장비를 정리하고 있다. 대구소방안전본부는 소방국가직 전환 관련 별도의 행사를 마련하지 않고 코로나19 대응 등 업무에 집중하고 있다. 2020.4.1 뉴스1 5만2516명에 이르는 종전 지방직 소방관이 오늘 1일 부터 국가직으로 전환됐다. 전체 소방관 수 5만3188명 의 98.7%에 이르는 규모다. 전국 소방관이 국가직으로 일원화되면서 대형 재난이 발생할 때 소방청장 관할 하에 광역 관할을 뛰어넘어 즉각 국가적 대응이 가능한 시스템이 구축됐다는 평가다. start block ━ 지방소방관법 제정 47년만에 국가직 일원화 ━ end block 1일 소방관 국가직 전환을 위한 7개 법률과 36개 하위 법령이 시행됐다. 1973년 지방소방공무원법이 제정돼 국가직과 지방직으로 이원화된 지 47년만이자 2011년 전체 소방관을 국가직으로 일원화해 소방관 처우를 개선하고 소방 서비스의 지역 격차를 해소하자는 법안이 처음 발의된 지 8년여만이다. 이번 국가직 일원화로 시·도 재정 여건에 따라 천차만별이던 소방 인력과 시설·장비 처우 수준이 동등해지게 됐다. 행정안전부는 소방관 국가직 전환에 맞춰 전국 17개 시·도에 소방안전교부세 3460억원을 교부했다. 2022년까지 2만명의 소방관이 증원되는 데 소요되는 인건비 등에 충당하기 위해서다. 이 교부금은 소방인력 충원규모가 많은 곳에 더 지급됐다. 소방청은 2022년까지 예정대로 소방관이 충원되면 1명의 소방관이 담당하는 인구가 지난해 말 기준 926명에서 768명으로 개선돼 선진국 수준에 이를 것으로 예상했다. 현재 일본과 미국의 경우 소방관 1명이 담당하는 인구는 각각 779명 911명이다. 공주 뉴스1 김기태 기자 26일 오후 8시 48분께 충남 공주시 반포면 하산리 계룡산국립공원 고청봉 일원에서 산불이 발생했다. 소방관들과 공주시 의용소방대원들이 산불 진화를 하고 있다.2020.1.27 뉴스1 start block ━ 대형 재난에 관할 넘어선 국가적 대응 가능 ━ end block 대형 재난에 신속하게 국가적 대응을 할 수 있게 된 점도 눈에 띈다. 각 시·도 행정 부시장 소속의 시·도 소방본부가 오늘부터는 도지사 직속 부서로 격상된다. 대형 재난이 발생할 경우 소방청장이 시·도 소방본부장과 소방서장을 지휘·감독할 권한을 부여받아 광역을 초월한 국가적 대응을 할 수 있게 됐다. 관할 소방관서가 아니라 사고 현장 거리를 기준으로 가까운 출동대와 관할 소방서가 같이 출동하는 방식이다. 소방관 신규 채용시험도 소방청장 관할 하에 진행된다. 표준인사관리 시스템도 개편해 소방관 인사관리도 일원화한다는 방침이다. start block ━ 문대통령 소방관들의 헌신 및 희생에 답한 것 축하 ━ end block 2019년 4월26일 문재인 대통령이 강원도 고성군 토성면 산불피해 복구현장을 찾아 산불 진화에 참여했던 소방관과 공무원을 격려하고 있다. 2019.4.26 뉴스1 문재인 대통령은 이날 페이스북 포스팅을 통해 국가직 공무원으로 첫 출근을 한 모든 소방관들에게 축하의 마음을 전한다 며 소방관들의 국가직 전환은 소방관들의 헌신과 희생에 국가가 답한 것이다. 국민이 받는 소방서비스의 국가 책임을 높이는 것이기도 하다 고 축하 메시지를 남긴 바 있다. 진영 행안부 장관도 소방관들의 오랜 숙원이던 국가직 전환을 계기로 지역 간 격차 없이 안정적으로 소방서비스를 제공할 수 있도록 더욱 노력해야 한다 며 특히 신종 코로나바이러스 감염증 코로나19 으로 인한 국가적 위기를 극복하기 위해 소방관들도 현장에서 최선을 다해달라 고 당부했다. 정문호 소방청장 역시 중앙과 지방이 긴밀하게 협력해 국민의 생명을 각종 재난으로부터 지켜내는 것이 국가직화의 목표 라면서 초심을 잃지 않고 더욱 정진하겠다 고 했다.
롯데칠성음료 서울시와 18개 버스정류장 녹색 쉼터로 조성,롯데칠성음료와 서울시가 양화.신촌로 18개 버스정류장을 맑고 깨끗한 녹색 쉼터로 조성했습니다. 친환경 버스 정류소 조성은 지난 2월 26일에 체결된 ‘버스정류장 쉘터 Shelter 녹화사업’ 업무협약에 따라 진행됐습니다. 미세먼지를 비롯한 각종 대기오염 물질에 노출되는 버스정류장을 녹색 청정구역으로 만들어 환경 개선 문화를 확산시키고자 기획됐습니다. 롯데칠성음료는 이번 캠페인을 통해 버스 정류소 상부에 사계절 내내 푸른 식물인 상록기린초 수호초 등을 심고 벽면에는 공기 정화식물로 맑은 공기를 만들어주는 친환경 공기청정기 ‘바이오 월 Bio Wall ’을 설치했습니다. 아울러 버스 정류소 좌.우측 펜스와 하단까지 꽃과 식물을 배치해 삭막한 버스정류장을 쾌적한 녹색쉼터로 탈바꿈시켰습니다.
와이즐리 명품 디자이너가 설계 2세대 면도기 출시,와이즐리가 성능과 디자인이 업그레이드된 ‘와이즐리 2세대 면도기’를 출시했습니다. 구글 캘빈클라인 불가리 등 선도적인 브랜드를 이끌어온 뉴욕의 디자인 스튜디오 아룰리덴 Aruliden 과 독일의 베테랑 엔지니어들이 개발에 참여했습니다. 면도날이 앞뒤 좌우 4방향으로 움직이는 4웨이 모션 기술이 적용돼 밀착 면도를 돕고 케이스와 스탠드가 결합된 투인원 2in1 케이스가 기본으로 제공됩니다.
매일유업 예비 맘 위한 온라인 앱솔루트 맘스쿨,매일유업이 오는 8일 오전 인스타그램 라이브방송을 통해 유업계 최초로 온라인 맘스쿨 을 진행합니다. 코로나19로 인해 외출이 어려운 고객을 위해 특별히 ‘인스타 라이브 방송’으로 진행되는 것이 특징인데 ‘임신·출산모가 알면 좋은 의료지식’을 주제로 이대서울병원 소속 산부인과 전문의 이경아 교수가 강연을 합니다. 사전신청기간은 오는 6일까지로 시청 전 사전신청을 한 고객을 대상으로 별도의 경품 추첨을 진행합니다.
선진포크 10년 만에 BI 바꿔,선진이 10년 만에 자사의 돼지고기 브랜드 ‘선진포크’에 한돈을 결합한 ‘선진포크한돈’으로 BI를 변경했습니다. 가장 눈에 띄는 것은 기존 선진포크에 한돈 문구를 추가 배열한 것인데 한국을 대표하는 브랜드 돼지고기로써 현재 많은 어려움을 겪고 있는 한돈 농가를 응원하고자 결정됐습니다. 또 기존의 필기체 형식에서 모던한 서체로 변경해 현대적이고 미래지향적인 이미지를 구현하고자 했습니다.
테라젠이텍스 국제 정밀의료 경진대회 드림챌린지서 준우승,테라젠이텍스 바이오연구소가 최근 열린 정밀의료 분야 국제 경진대회 약물반응 예측 드림 챌린지 에서 준우승을 차지했습니다. 행사는 매회 전 세계 유수의 연구자 및 학자 기업인 등이 참가하며 진행 경과와 성과가 주요 암학회나 SCI급 논문을 통해 발표되는 등 의료 분야에서 높은 권위를 인정받고 있습니다. 이번 대회는 미국의 비영리조직인 세이지 바이오네트웍스 Sage Bionetworks 와 미국 컬럼비아대 병원 미국 마운트시나이 아이칸 의대 독일 하이델베르크 의대 등이 공동 주최했습니다. 테라젠이텍스는 젊은 빅데이터 연구원들이 참가해 서브챌린지1 부문 종합 2위에 올랐으며 이번 대회 수상으로 지난 10년간 축적한 유전체 데이터 분석 생명정보 및 A.I. 기술 등을 활용한 약물 타깃 예측의 높은 정확도를 입증했습니다.
인터파크홀딩스 자회사 인터파크와 합병,인터파크홀딩스와 인터파크가 합병을 통해 새롭게 출발합니다. 두 회사는 1일 각각 이사회를 개최해 경영합리화와 주주가치 제고 및 신속하고 일원화된 의사결정 구조 확보를 위하여 합병을 결의했습니다. 합병 후 존속법인은 인터파크홀딩스이며 사명은 “인터파크”를 사용하게 됩니다.
美기업들 코로나19 본격화 이전 일자리 2만7000개 줄여,인력감축 소기업에 집중…3월1일 12일 9만명 감축 중견기업과 대기업은 인력 늘려 서울 뉴시스 권성근 기자 미국 기업들이 신종 코로나바이러스 감염증 코로나19 확산이 본격화하기 앞서 인력 2만7000명을 줄였다고 CNBC가 경영 컨설팅 전문업체 오토매틱데이터프로세싱 ADP 무디스 애널리틱스의 보고서를 인용해 1일 현지시간 보도했다. 마크 젠디 무디스 수석 이코노미스트는 3월에 미국에서 1000만 1500만 개의 일자리가 사라진 것으로 보인다고 말했다. 다우존스가 이코노미스트들을 대상으로 실시한 조사에서 3월 한달 미국에서 12만5000개의 일자리가 없어진 것으로 나타났다. ADP의 이번 보고서는 도널드 트럼프 행정부가 사회적 거리두기 지침을 시행하기 이전에 조사가 이뤄졌다. 지난 2월 미국에는 17만9000개의 새로운 일자리가 창출됐다고 ADP는 전했다. 이번 보고서는 3월1일부터 12일까지 진행된 조사를 바탕으로 작성됐다. 소기업은 이 기간 9만명의 인력을 감축했으며 이중 6만6000명은 25명 이하를 고용하는 회사에서 해고됐다. 반면 직원 수가 50 499명인 중소기업은 7000명의 인력을 늘렸으며 대기업은 5만6000명을 채용했다. 일자리가 가장 많이 감소한 분야는 무역과 운송으로 3만7000개의 일자리가 사라졌으며 건설에서도 1만6000개의 일자리가 줄었다. 반면 기술 서비스는 1만1000개의 일자리가 늘어났으며 제조업은 6000명이 증가했다.
aT 중화권 긴급 판촉행사 깜짝 실적…인삼·유제품 수출 증가,중국에서 열린 기획 판촉행사. aT 제공 한국농수산식품유통공사 aT 가 3월부터 코로나19로 인한 농식품 수출업체들의 피해를 최소화하기 위해 중화권을 대상으로 총 60건의 긴급판촉행사를 실시한 결과 인삼과 유제품 등의 수출이 큰 폭으로 증가했다고 1일 밝혔다. 유례없는 코로나19 사태로 전 세계 소비심리가 완전히 회복되기까지는 다소 시간이 걸리겠지만 농식품 수출확대를 위한 권역별 온 오프라인 긴급판촉 지원책이 효과를 나타내고 있다는 점에서 의미가 있다. 특히 중화권 수출효자품목인 김치와 유제품 등 유통기한이 짧은 품목은 대형유통매장과 연계해 긴급판촉을 실시하는 한편 인삼제품과 유아용식품은 건강전문백화점과 영유아전문점을 대상으로 특별기획전을 추진했다. 실제로 중국발 코로나19가 확산된 지난 2월 4주차 당시만 해도 대 중국 인삼 및 유제품 수출이 전년대비 각각 27.3% 7.7%씩 감소하는 등 타격이 컸으나 한 달 만인 3월 4주차에는 전년대비 각각 20.8% 16%나 상승했다. 무엇보다 이번 긴급판촉 행사의 큰 성과 중 하나는 중국 전자상거래 점유율 2위인 징동 산하 O2O 신선식품마트인 ‘7 프레시’ 상하이 매장에 한국산 신선우유가 신규 입점돼 한 달 만에 28만 달러 이상 판매되는 성과를 거뒀다는 점이다. 이에 힘입어 농식품부와 aT는 4월부터 중국 내 1 2위 온라인 채널인 허마센셩과 징동에서 한국농식품 판촉전을 대대적으로 추진할 계획이다. 또 언택트 비대면 라이프 스타일에 발맞춰 김치와 인삼 등 면역력 강화에 좋은 한국식품의 홍보영상을 제작하고 중국 내 온라인 생방송과 SNS 등을 통한 온라인마케팅도 강화해나갈 예정이다.
이스타항공 직원 750여명 구조조정 검토,기재 10대 조기 반납도 추진 서울 뉴시스 홍효식 기자 코로나19 사태 장기화로 이스타항공이 국제선에 이어 국내선 운항도 중단하기로 결정한 가운데 23일 서울 강서구 김포공항 국내선 청사 전망대에서 바라본 이스타항공 여객기가 대기하고 있다. 이스타항공은 내일 24일 부터 다음 달 25일까지 한 달 동안 김포와 청주 군산에서 출발하는 제주노선의 운항을 중단한다. 2020.03.23. yesphoto newsis.com 서울 뉴시스 고은결 기자 제주항공에 매각이 결정된 이스타항공이 희망퇴직과 정리해고를 통해 직원 750명을 구조조정할 것으로 알려졌다. 1일 항공업계에 따르면 이스타항공은 오는 3일 1차 희망퇴직을 공고한다는 내용의 이메일을 직원들에게 보냈다. 이스타항공은 오는 3일 17일 두 차례에 걸쳐 희망퇴직 신청을 받고 24일 구조조정 대상자를 확정·통보할 예정이다. 이스타항공은 희망퇴직을 진행한 이후 구조조정 목표치에 미달하면 5월31일 정리해고에 돌입할 것으로 전해진다. 앞서 사측은 지난달 31일 열린 이스타항공 노사 간 회의에서 현재 1683명인 직원을 930여명까지 줄인다고 밝혔다고 한다. 약 750명을 줄여야 하는 셈이다. 아울러 이스타항공은 리스 계약 중인 23대의 기재 중 10대의 기재를 조기 반납을 추진하고 있으며 이미 2대는 반납을 완료한 상태다. 한편 이스타항공은 지난달 30일 1 2년차 수습 부기장 80여명에게 다음달 1일자로 계약을 해지한다는 내용도 이메일로 통보한 바 있다.
이스타항공 직원 절반 구조조정 검토…항공업계 확산 우려,코로나19 사태로 항공업계가 사상 최대의 경영위기에 놓인 가운데 이스타항공이 직원의 절반 가량을 구조조정하는 방안을 검토 중이다. 코로나19 사태로 항공사에서 대규모 정리해고가 이뤄지는 것은 이번이 처음이다. 1일 항공업계에 따르면 이스타항공은 최근 근로자 대표와 회의를 열어 이 같은 방향을 전달했으며 이를 전 직원에게 이메일로 보냈다. 사측은 기재 운용 등을 따져봤을 때 현재 필요 인력이 930명 정도라고 산정한 것으로 알려졌다. 현재 이스타항공의 직원수가 1680명가량인 점을 감안하면 45%인 750명 정도를 구조조정하는 셈이다. 사측은 일단 조만간 두 차례에 걸쳐 희망퇴직 신청을 받은 뒤 신청자 수가 구조조정 목표치에 미달할 경우 해당 인원만큼을 정리해고하는 방안으로 가닥을 잡은 것으로 알려졌다. 정리해고 시점은 5월 말이 될 것으로 보인다. 이스타항공 관계자는 “아직 최종 구조조정 규모나 일시 등은 확정되지 않았다”고 말했다. 이스타항공은 현재 보유 중인 항공기 23대 가운데 2대를 이미 반납했으며 8대도 리스 계약을 종료하고 반납할 예정으로 알려졌다. 코로나19로 운항률이 급감한 만큼 부득이한 조치다. 앞서 이스타항공은 지난달 30일 1∼2년차 수습 부기장 80여명에게 4월1일자로 계약을 해지한다는 내용을 통보하기도 했다. 이미 유동성 부족으로 임직원의 2월 급여를 40%만 지급했으며 3월에는 아예 급여를 지급하지 못했다. 항공업계 관계자는 “정부의 유동성 지원이 적기에 이뤄지지 않은 탓에 결국 대규모 정리해고에까지 이르게 됐다”며 “향후 이스타항공과 같은 사례가 더 나올 수도 있다”고 말했다.
